000430,8.33,57142,0.07,0.85,2.73
600680,17.21,16465,-0.03,-0.17,0.64
600679,14.67,24562,0.43,3.02,1.35
600678,7.34,1925,0.67,10.04,0.06
600677,16.00,145076,-0.28,-1.72,3.64
600676,8.63,107624,-0.06,-0.69,1.38
600675,6.33,628920,0.13,2.10,3.37
600674,17.82,249057,0.78,4.58,1.13
600673,16.72,98204,0.49,3.02,1.19
600671,15.64,14981,-0.23,-1.45,1.23
600668,13.91,97812,0.10,0.72,2.84
600667,5.05,198585,0.05,1.00,1.67
600666,15.56,76905,0.18,1.17,2.65
600665,4.49,185635,0.05,1.13,2.15
600664,8.07,243456,0.13,1.64,2.31
600663,31.31,174666,0.12,0.38,1.29
600662,9.18,181894,-0.09,-0.97,1.73
600661,28.98,78601,-0.46,-1.56,4.53
600660,12.14,343811,0.34,2.88,1.72
600658,13.11,56375,0.06,0.46,0.97
600657,6.54,728070,0.35,5.65,4.78
600656,11.17,61176,-0.30,-2.62,3.21
600655,11.98,126115,0.17,1.44,0.88
600654,10.95,74849,-0.12,-1.08,0.99
600653,3.57,411771,0.04,1.13,2.36
600652,7.73,190305,0.09,1.18,3.42
600651,9.00,159350,-0.05,-0.55,2.16
600650,16.57,60037,0.15,0.91,1.54
600649,0.00,0,0.00,0.00,0.00
600648,32.06,66478,0.23,0.72,0.82
600647,15.65,14254,-0.20,-1.26,1.02
600645,36.67,68293,0.27,0.74,2.10
600644,9.46,158615,-0.65,-6.43,4.86
600643,15.08,605759,-0.11,-0.72,7.41
600642,5.52,519927,0.10,1.85,1.14
600641,5.90,202136,0.11,1.90,2.51
600640,18.79,48878,-0.12,-0.63,2.37
600639,16.57,176964,0.09,0.55,2.69
600638,15.24,65509,0.21,1.40,1.17
600637,40.10,223716,0.81,2.06,2.68
600636,15.02,94726,0.20,1.35,2.48
600635,8.15,911828,0.06,0.74,5.54
600634,13.21,36742,-0.20,-1.49,2.81
600633,18.03,262454,0.60,3.44,2.31
600630,12.51,114840,0.11,0.89,2.70
600629,18.10,52576,-0.95,-4.99,1.51
600628,10.56,95642,-0.02,-0.19,1.80
600626,9.58,156345,0.00,0.00,2.20
600624,15.85,220231,-0.10,-0.63,6.38
600623,0.00,0,0.00,0.00,0.00
600622,8.30,162296,0.09,1.10,3.16
600621,8.20,120722,0.18,2.24,2.30
600620,9.94,105495,0.03,0.30,2.30
600619,0.00,0,0.00,0.00,0.00
600618,8.92,56541,0.12,1.36,0.75
600617,0.00,0,0.00,0.00,0.00
600616,9.50,103532,0.08,0.85,2.36
600615,14.35,45952,-0.46,-3.11,2.45
600614,11.86,107890,0.30,2.60,2.41
600613,18.33,19692,0.26,1.44,1.33
600612,34.06,12364,1.08,3.27,0.39
600611,9.88,589229,0.12,1.23,5.65
600610,8.67,83768,-0.13,-1.48,7.75
600609,4.26,225625,0.02,0.47,2.06
600608,9.47,168683,0.51,5.69,5.30
600606,9.77,194287,0.18,1.88,3.75
600605,14.70,14269,-0.28,-1.87,0.97
600604,12.26,21388,0.02,0.16,0.64
600603,9.37,27223,-0.03,-0.32,1.40
600602,6.70,54418,0.01,0.15,0.62
600601,5.42,594755,-0.02,-0.37,2.71
600600,40.86,47294,0.61,1.52,0.68
600599,30.56,149781,0.32,1.06,11.89
600598,11.58,211098,0.25,2.21,1.19
600597,16.30,161207,-0.01,-0.06,1.32
600596,10.71,261433,0.21,2.00,3.85
600595,6.46,378869,0.44,7.31,2.50
600594,34.40,43618,-0.31,-0.89,1.22
600593,18.88,13805,-0.54,-2.78,1.50
600592,11.42,69543,-0.10,-0.87,1.88
600590,10.41,80736,-0.05,-0.48,1.61
600589,6.28,80856,0.04,0.64,1.34
600588,0.00,0,0.00,0.00,0.00
600587,34.57,49598,-0.07,-0.20,1.42
600586,4.03,304980,0.06,1.51,3.15
600585,18.86,817725,0.47,2.56,2.04
600584,0.00,0,0.00,0.00,0.00
600583,8.25,1598515,0.20,2.48,3.95
600582,11.24,156615,-0.13,-1.14,1.29
600581,5.13,316209,0.10,1.99,4.13
600580,10.70,236192,0.04,0.38,3.43
600579,12.47,44048,-0.07,-0.56,1.72
600578,4.83,693976,0.08,1.68,3.07
600577,7.30,78923,-0.08,-1.08,1.11
600576,19.42,59046,-1.55,-7.39,2.71
600575,0.00,0,0.00,0.00,0.00
600573,9.60,29672,-0.10,-1.03,1.19
600572,0.00,0,0.00,0.00,0.00
600571,0.00,0,0.00,0.00,0.00
600570,55.01,95878,-1.98,-3.47,1.55
600569,0.00,0,0.00,0.00,0.00
600568,14.76,34856,0.02,0.14,1.85
600567,2.80,1208088,0.08,2.94,5.55
600566,0.00,0,0.00,0.00,0.00
600565,4.81,150684,0.09,1.91,2.09
600563,30.40,23144,0.16,0.53,1.03
600562,36.65,34877,-0.53,-1.43,2.64
600561,13.82,36232,0.22,1.62,1.53
600560,13.68,30832,-0.05,-0.36,1.38
600559,31.70,3815,2.88,9.99,0.27
600558,15.45,54109,-0.07,-0.45,2.01
600557,25.09,62761,-0.10,-0.40,1.70
600556,13.04,162091,-0.81,-5.85,4.11
600555,5.42,179966,-0.05,-0.91,1.85
600552,0.00,0,0.00,0.00,0.00
600551,18.51,71456,0.48,2.66,1.41
600550,7.12,72688,-0.05,-0.70,0.53
600549,34.61,208752,2.28,7.05,3.06
600548,6.68,123801,0.03,0.45,0.86
600547,20.71,597283,1.12,5.72,4.20
600546,5.73,888911,0.19,3.43,4.48
600545,10.11,212425,0.06,0.60,3.14
600543,9.33,54167,0.07,0.76,1.69
600540,9.23,89989,0.12,1.32,2.97
600539,8.54,51801,-0.06,-0.70,2.25
600538,9.68,30166,-0.05,-0.51,1.08
600537,17.68,162919,-0.06,-0.34,3.35
600536,31.38,245275,-0.51,-1.60,5.43
600535,41.49,80710,0.01,0.02,0.78
600533,4.37,181325,0.11,2.58,1.73
600532,10.99,71569,0.25,2.33,4.33
600531,15.02,156399,1.37,10.04,5.30
600530,12.68,64957,-0.03,-0.24,2.08
600529,13.04,39582,-0.15,-1.14,1.54
600528,7.91,329598,-0.01,-0.13,2.26
600527,5.34,210846,0.05,0.95,2.63
600526,14.85,125601,-0.09,-0.60,3.09
600525,0.00,0,0.00,0.00,0.00
600523,16.82,34295,0.02,0.12,1.19
600522,16.10,149781,0.13,0.81,2.13
600521,14.65,70649,0.18,1.24,0.90
600520,16.47,23644,-0.14,-0.84,2.09
600519,164.64,75045,3.50,2.17,0.66
600518,16.25,464745,0.21,1.31,2.11
600517,0.00,0,0.00,0.00,0.00
600516,10.75,361777,0.18,1.70,2.10
600515,9.57,106781,0.10,1.06,3.61
600513,16.49,50695,-0.64,-3.74,3.33
600512,3.99,225834,0.09,2.31,3.06
600511,29.29,14858,-0.46,-1.55,0.54
600510,0.00,0,0.00,0.00,0.00
600509,10.06,201705,0.04,0.40,2.40
600508,10.86,132545,0.23,2.16,1.83
600507,4.79,377341,0.12,2.57,2.85
600506,13.16,31612,-0.17,-1.28,2.14
600505,12.00,44824,-0.07,-0.58,1.23
600503,6.56,372604,0.07,1.08,3.39
600502,11.97,180520,-0.15,-1.24,3.60
600501,13.80,46402,0.12,0.88,1.19
600500,8.98,179577,0.13,1.47,1.04
600499,0.00,0,0.00,0.00,0.00
600498,15.98,81320,-0.18,-1.11,0.84
600497,12.26,612648,0.84,7.36,3.67
600496,9.35,60239,-0.01,-0.11,1.03
600495,25.68,254788,0.44,1.74,4.16
600493,9.05,74228,-0.28,-3.00,2.73
600491,4.55,230809,0.10,2.25,2.44
600490,13.71,167233,0.04,0.29,1.99
600489,10.12,1148523,0.45,4.65,3.90
600488,6.09,119570,0.03,0.50,1.34
600487,0.00,0,0.00,0.00,0.00
600486,26.96,42877,-0.74,-2.67,1.66
600485,35.16,33630,-0.60,-1.68,2.43
600483,10.58,85792,0.34,3.32,2.97
600482,14.28,73032,-0.09,-0.63,1.39
600481,11.56,121116,0.14,1.23,1.50
600480,14.84,102092,-0.42,-2.75,2.82
600479,16.42,28950,-0.02,-0.12,0.95
600478,24.80,48710,0.26,1.06,1.03
600477,6.33,76902,0.09,1.44,1.66
600476,21.20,42785,-0.51,-2.35,2.66
600475,16.30,37788,0.17,1.05,1.48
600470,7.05,189525,0.17,2.47,3.63
600469,13.14,76217,-0.24,-1.79,2.03
600468,14.59,43315,-0.13,-0.88,0.95
600467,6.49,174651,0.05,0.78,2.39
600466,6.57,101438,0.00,0.00,2.31
600463,11.58,61777,0.43,3.86,2.45
600462,6.72,19739,-0.04,-0.59,0.37
600461,11.24,126132,-0.24,-2.09,3.82
600460,6.46,143895,0.06,0.94,1.15
600459,19.99,157149,1.01,5.32,6.02
600458,0.00,0,0.00,0.00,0.00
600456,19.07,143085,0.84,4.61,3.33
600455,24.00,79198,-1.26,-4.99,15.93
600452,15.73,14221,-0.21,-1.32,0.89
600449,10.75,113282,0.18,1.70,4.52
600448,6.15,68289,-0.16,-2.54,2.14
600446,60.50,37334,-1.94,-3.11,1.41
600444,15.53,23050,-0.86,-5.25,2.20
600439,5.01,202954,0.02,0.40,2.15
600438,9.90,47986,0.10,1.02,0.70
600436,90.50,29875,1.27,1.42,1.86
600435,25.05,130922,-0.23,-0.91,1.76
600433,12.19,99240,-0.12,-0.97,0.83
600432,16.59,314436,1.07,6.89,3.88
600429,9.22,80542,0.01,0.11,0.91
600428,5.59,358653,-0.08,-1.41,2.12
600426,9.78,329238,0.04,0.41,3.45
600425,6.39,189316,0.02,0.31,1.37
600423,5.79,22690,-0.05,-0.86,0.57
600422,0.00,0,0.00,0.00,0.00
600421,0.00,0,0.00,0.00,0.00
600420,22.70,35111,-0.62,-2.66,1.22
600419,23.34,9098,-0.12,-0.51,1.13
600418,11.90,362743,0.34,2.94,3.39
600416,11.25,58331,0.18,1.63,0.96
600415,10.25,357773,-0.09,-0.87,1.31
600410,26.38,238758,-1.36,-4.90,3.75
600409,6.79,555161,0.20,3.03,3.32
600408,3.78,491523,0.09,2.44,4.88
600406,16.17,342937,0.26,1.63,1.55
600405,11.74,90351,-0.08,-0.68,2.13
600403,7.10,211587,0.25,3.65,0.89
600401,8.27,121103,-0.09,-1.08,3.41
600400,6.08,146348,-0.16,-2.56,2.61
600399,22.11,63389,0.48,2.22,1.40
600398,10.84,59531,-0.33,-2.95,0.92
600397,5.75,324631,0.19,3.42,5.03
600396,0.00,0,0.00,0.00,0.00
600395,11.28,409286,0.44,4.06,2.47
600393,8.18,47349,-0.08,-0.97,1.64
600392,23.41,195723,1.72,7.93,12.50
600391,26.26,103588,-0.16,-0.61,3.14
600390,14.14,119698,0.40,2.91,3.13
600389,30.40,21351,-0.14,-0.46,1.08
600388,28.58,104671,-0.04,-0.14,2.45
600387,13.99,79590,-0.16,-1.13,2.06
600386,12.16,80556,0.21,1.76,2.00
600385,13.57,10609,-0.20,-1.45,0.74
600383,9.84,500609,0.42,4.46,1.11
600382,13.60,172106,0.37,2.80,5.04
600381,21.93,17125,-0.02,-0.09,0.92
600380,7.57,133710,-0.09,-1.17,0.86
600379,0.00,0,0.00,0.00,0.00
600378,14.13,22839,-0.14,-0.98,0.77
600377,6.64,117938,0.04,0.61,0.31
600376,7.34,813056,0.19,2.66,3.63
600375,13.10,102919,0.28,2.18,2.07
600373,15.14,192455,0.38,2.57,1.62
600372,25.89,79491,0.21,0.82,0.45
600371,13.04,46202,0.20,1.56,2.26
600370,7.38,44007,-0.06,-0.81,1.38
600369,0.00,0,0.00,0.00,0.00
600368,6.23,149817,0.04,0.65,1.80
600367,11.71,112937,0.21,1.83,3.88
600366,18.25,325766,0.68,3.87,6.33
600365,0.00,0,0.00,0.00,0.00
600363,11.27,92552,-0.11,-0.97,2.19
600362,17.25,768669,1.57,10.01,3.70
600361,6.24,79707,0.05,0.81,1.20
600360,5.50,116965,0.07,1.29,1.58
600359,11.78,148698,0.31,2.70,4.63
600358,8.24,54110,-0.23,-2.72,1.25
600356,8.19,24767,0.01,0.12,0.98
600355,8.58,30193,-0.14,-1.61,1.23
600354,8.38,195122,0.03,0.36,4.36
600353,9.35,48023,0.08,0.86,1.77
600352,15.65,643410,0.57,3.78,4.21
600351,9.73,75126,0.01,0.10,1.19
600350,4.27,221439,0.04,0.95,0.46
600348,8.08,635530,0.20,2.54,2.64
600346,0.00,0,0.00,0.00,0.00
600345,17.79,22438,-0.23,-1.28,1.13
600343,16.75,221237,0.00,0.00,3.85
600340,37.79,109742,0.24,0.64,0.83
600339,6.42,76694,-0.01,-0.16,1.33
600338,14.93,39885,0.46,3.18,2.52
600337,9.36,40157,-0.22,-2.30,0.63
600336,6.44,131961,0.04,0.62,1.94
600335,20.89,33231,-0.04,-0.19,0.59
600333,8.49,112583,0.02,0.24,2.27
600332,27.21,168921,0.21,0.78,1.63
600331,6.72,497025,0.31,4.84,4.82
600330,10.57,125792,0.16,1.54,2.14
600329,15.40,43741,0.05,0.33,0.82
600328,10.24,48698,0.03,0.29,1.36
600327,8.56,203419,-0.27,-3.06,3.90
600326,7.95,135666,0.06,0.76,2.48
600325,12.82,381844,0.00,0.00,4.67
600323,14.39,73064,-0.04,-0.28,1.50
600322,4.47,369691,0.08,1.82,3.34
600321,3.34,411418,0.05,1.52,3.48
600320,5.62,514175,0.12,2.18,1.86
600319,6.43,152578,-0.20,-3.02,4.83
600318,0.00,0,0.00,0.00,0.00
600317,4.57,539844,-0.02,-0.44,1.64
600316,26.58,146405,-0.10,-0.37,2.04
600315,36.68,188836,0.99,2.77,2.86
600313,11.39,80200,0.11,0.98,2.64
600312,14.54,129761,0.04,0.28,1.58
600311,6.48,381404,0.25,4.01,5.73
600310,20.32,92577,0.74,3.78,3.36
600309,18.73,356552,0.62,3.42,1.65
600308,4.48,329435,0.14,3.23,2.82
600307,3.51,258312,0.08,2.33,0.41
600306,11.11,9643,-0.01,-0.09,0.54
600305,17.00,42392,0.40,2.41,1.67
600303,6.00,77913,0.04,0.67,1.36
600302,7.02,34613,-0.06,-0.85,1.00
600301,9.28,29817,-0.39,-4.03,1.27
600300,5.71,258468,-0.03,-0.52,1.55
600299,8.64,36351,-0.13,-1.48,0.70
600298,19.99,52325,0.19,0.96,1.64
600297,0.00,0,0.00,0.00,0.00
600295,9.02,99347,0.14,1.58,1.62
600293,7.74,88833,0.02,0.26,2.58
600292,23.00,87237,-0.29,-1.25,1.70
600291,19.89,444641,0.30,1.53,11.58
600290,0.00,0,0.00,0.00,0.00
600289,12.42,565430,-0.02,-0.16,9.97
600288,0.00,0,0.00,0.00,0.00
600287,10.30,87989,-0.41,-3.83,2.01
600285,8.50,132386,0.03,0.35,2.89
600284,11.24,252224,0.05,0.45,3.82
600283,14.90,157188,-0.21,-1.39,5.51
600282,0.00,0,0.00,0.00,0.00
600281,6.79,73812,-0.12,-1.74,1.43
600280,13.16,164541,0.88,7.17,2.87
600279,13.62,68206,-0.08,-0.58,1.99
600278,11.82,96666,0.14,1.20,1.85
600277,8.54,514655,0.29,3.52,2.46
600276,37.26,121706,0.51,1.39,0.81
600275,5.81,163813,0.17,3.01,3.22
600273,8.83,87968,0.06,0.68,2.79
600272,13.84,29648,-0.27,-1.91,1.85
600271,28.84,128845,-0.13,-0.45,1.40
600270,16.46,147086,0.48,3.00,4.45
600269,4.72,687358,0.07,1.51,2.94
600268,6.85,59627,-0.01,-0.15,0.94
600267,16.83,95031,-0.06,-0.36,1.13
600266,15.32,551648,0.77,5.29,5.17
600265,12.35,7928,-0.10,-0.80,0.61
600262,20.92,32534,-0.06,-0.29,1.91
600261,9.43,166247,0.15,1.62,1.72
600260,10.01,120450,-0.18,-1.77,2.28
600259,53.10,145363,4.83,10.01,5.83
600258,0.00,0,0.00,0.00,0.00
600257,7.88,112143,0.02,0.25,2.63
600256,8.16,1210649,0.19,2.38,3.97
600255,5.64,1230584,0.19,3.49,7.87
600252,15.34,292417,-0.07,-0.45,2.68
600251,20.68,101454,0.39,1.92,2.80
600250,0.00,0,0.00,0.00,0.00
600249,7.37,107451,-0.07,-0.94,2.39
600248,9.02,42241,0.01,0.11,1.01
600247,7.56,64007,-0.04,-0.53,1.90
600246,4.59,222061,0.42,10.07,1.82
600243,9.01,40895,0.24,2.74,1.73
600242,0.00,0,0.00,0.00,0.00
600241,0.00,0,0.00,0.00,0.00
600240,0.00,0,0.00,0.00,0.00
600239,6.71,290794,0.18,2.76,3.53
600238,0.00,0,0.00,0.00,0.00
600237,7.26,140775,-0.06,-0.82,2.49
600236,4.73,191721,0.04,0.85,1.70
600235,7.39,39521,0.09,1.23,1.12
600234,0.00,0,0.00,0.00,0.00
600233,13.07,20014,-0.10,-0.76,1.21
600232,7.15,26266,-0.14,-1.92,0.72
600231,4.73,77912,0.08,1.72,0.97
600230,11.73,58771,0.11,0.95,2.00
600229,0.00,0,0.00,0.00,0.00
600228,11.04,31017,-0.04,-0.36,1.29
600227,0.00,0,0.00,0.00,0.00
600226,8.75,67832,0.05,0.57,1.67
600225,8.41,87364,0.01,0.12,1.41
600223,5.71,167571,0.05,0.88,1.67
600222,7.58,68470,0.05,0.66,1.38
600221,3.11,4271575,-0.08,-2.51,3.62
600220,4.05,254551,0.06,1.50,1.43
600219,8.66,789762,0.42,5.10,4.08
600218,11.62,70686,-0.17,-1.44,2.49
600217,7.55,161976,-0.20,-2.58,2.45
600216,11.12,234229,0.21,1.92,2.50
600215,6.16,69340,0.07,1.15,1.49
600213,13.57,20638,-0.37,-2.65,0.94
600212,10.65,208064,-0.35,-3.18,4.07
600211,39.40,28579,-2.36,-5.65,2.50
600210,5.11,219569,0.00,0.00,1.53
600209,11.26,316872,0.17,1.53,8.44
600208,6.82,1691588,0.53,8.43,2.70
600207,0.00,0,0.00,0.00,0.00
600206,13.62,198376,0.41,3.10,4.56
600203,0.00,0,0.00,0.00,0.00
600202,7.16,98206,0.12,1.70,2.56
600201,35.75,18009,-0.50,-1.38,0.64
600200,13.29,151625,-0.23,-1.70,2.90
600199,11.48,440506,0.57,5.22,7.93
600198,17.06,67903,0.26,1.55,1.46
600197,12.11,162499,0.30,2.54,3.68
600196,21.26,340530,0.53,2.56,1.79
600195,16.35,80899,0.13,0.80,1.88
600193,8.75,211222,0.40,4.79,4.97
600192,11.36,93690,-0.19,-1.65,2.12
600191,9.20,156877,0.19,2.11,3.24
600190,5.33,64331,0.04,0.76,0.48
600189,9.73,113458,-0.02,-0.21,3.65
600188,12.25,346668,0.38,3.20,1.17
600187,6.76,1466803,-0.23,-3.29,10.08
600186,3.93,683188,-0.12,-2.96,6.43
600185,19.56,158317,0.72,3.82,2.74
600184,29.06,20742,-0.26,-0.89,0.99
600183,7.16,111795,0.04,0.56,0.79
600182,17.72,34514,-0.26,-1.45,2.03
600180,12.21,89170,-0.17,-1.37,3.45
600179,0.00,0,0.00,0.00,0.00
600178,6.28,38158,-0.15,-2.33,0.83
600177,10.20,730472,0.17,1.69,3.28
600176,13.66,124248,0.56,4.27,1.42
600175,0.00,0,0.00,0.00,0.00
600173,5.03,171203,0.14,2.86,2.36
600172,8.55,109482,-0.01,-0.12,2.20
600171,11.11,146672,-0.19,-1.68,2.18
600170,6.48,580943,0.06,0.93,5.28
600169,6.32,852695,-0.07,-1.10,3.52
600168,11.62,137026,-0.22,-1.86,2.41
600167,14.45,19776,-0.12,-0.82,0.94
600166,6.25,712568,0.12,1.96,2.81
600165,10.40,51544,-0.37,-3.44,2.66
600163,4.60,2554,0.42,10.05,0.04
600162,6.80,182807,0.10,1.49,2.38
600161,27.83,53224,0.18,0.65,1.03
600160,6.84,300375,0.10,1.48,1.66
600159,4.35,348905,0.12,2.84,4.20
600158,15.03,198427,0.10,0.67,3.02
600157,4.81,2000293,0.15,3.22,6.64
600156,7.61,67822,0.05,0.66,1.69
600155,12.01,218953,-0.42,-3.38,5.31
600153,8.27,568948,0.10,1.22,2.01
600152,8.30,66747,-0.14,-1.66,2.27
600151,9.75,182650,0.01,0.10,1.52
600150,36.89,323676,0.61,1.68,2.35
600149,16.45,288312,0.03,0.18,7.58
600148,20.75,27981,-0.14,-0.67,1.98
600146,17.54,39572,0.51,2.99,1.98
600145,4.86,76036,-0.13,-2.61,2.01
600143,6.54,516107,-0.03,-0.46,2.02
600141,14.70,169226,0.46,3.23,4.16
600139,0.00,0,0.00,0.00,0.00
600138,16.89,115253,0.03,0.18,1.85
600137,18.94,17135,0.23,1.23,1.76
600136,0.00,0,0.00,0.00,0.00
600135,13.90,93499,-0.17,-1.21,2.73
600133,9.40,178590,0.06,0.64,3.32
600132,17.06,68226,0.00,0.00,1.41
600131,6.69,120480,-0.12,-1.76,3.03
600130,5.63,138647,-0.02,-0.35,1.81
600129,15.17,77369,-0.76,-4.77,1.81
600128,13.84,88967,-0.35,-2.47,3.61
600127,6.06,115826,0.07,1.17,2.13
600126,5.95,74960,0.11,1.88,0.89
600125,8.27,438704,0.27,3.38,3.36
600123,10.13,489248,0.27,2.74,4.28
600122,7.07,402687,0.07,1.00,3.55
600121,5.74,198063,0.08,1.41,2.84
600120,17.88,111533,0.00,0.00,2.21
600119,15.85,131820,-0.53,-3.24,4.29
600118,21.62,151550,0.19,0.89,1.28
600117,5.17,282167,0.13,2.58,3.81
600116,13.37,100534,-0.25,-1.84,3.76
600115,5.70,1512336,-0.19,-3.23,1.94
600114,15.36,19809,0.04,0.26,1.19
600113,0.00,0,0.00,0.00,0.00
600112,0.00,0,0.00,0.00,0.00
600111,24.62,1517904,1.69,7.37,10.26
600110,6.93,496238,0.07,1.02,4.31
600109,19.00,1580654,0.70,3.83,6.11
600108,9.48,1917553,0.22,2.38,9.85
600107,8.44,199312,-0.16,-1.86,5.54
600106,5.23,341237,0.02,0.38,3.76
600105,0.00,0,0.00,0.00,0.00
600104,20.80,494004,1.08,5.48,0.53
600103,0.00,0,0.00,0.00,0.00
600101,9.50,68385,0.07,0.74,2.11
600100,12.69,632020,0.31,2.50,3.05
600099,9.26,34108,-0.15,-1.59,1.56
600098,7.06,199892,0.20,2.92,0.82
600097,14.05,14408,-0.25,-1.75,0.71
600096,0.00,0,0.00,0.00,0.00
600095,6.86,72835,-0.06,-0.87,2.02
600094,7.89,48362,0.15,1.94,0.37
600093,10.83,68290,-0.02,-0.18,2.12
600091,0.00,0,0.00,0.00,0.00
600090,0.00,0,0.00,0.00,0.00
600089,10.80,1452220,0.42,4.05,4.59
600088,21.38,71068,0.69,3.33,2.14
600086,25.26,24353,-0.12,-0.47,0.69
600085,20.92,128122,0.36,1.75,0.98
600084,5.78,99022,0.13,2.30,1.22
600083,11.68,37450,-0.44,-3.63,1.66
600082,7.40,267323,0.20,2.78,4.24
600081,15.78,29375,-0.22,-1.38,0.94
600080,11.49,52467,-0.19,-1.63,1.72
600079,26.37,102498,0.18,0.69,2.03
600078,8.90,39333,-0.07,-0.78,0.59
600077,6.62,159690,-0.01,-0.15,1.46
600076,7.93,59631,0.11,1.41,1.63
600075,6.91,31794,-0.02,-0.29,0.72
600074,6.19,126761,-0.02,-0.32,1.41
600073,9.28,169536,0.06,0.65,2.19
600072,13.37,66050,-0.05,-0.37,1.38
600071,13.47,40393,-0.40,-2.88,1.70
600070,9.73,83688,-0.13,-1.32,3.05
600069,5.05,129398,0.03,0.60,1.57
600068,5.99,778270,0.01,0.17,2.23
600067,7.80,507078,-0.09,-1.14,4.26
600066,19.12,252657,0.53,2.85,2.03
600064,17.49,150988,0.09,0.52,2.92
600063,4.62,538303,0.08,1.76,3.59
